timestamp,engine_load,coolant_temp,fuel_pressure,intake_manifold_p,rpm,speed,timing_advance,intake_air_temp,air_flow_rate,throttle_pos,engine_run_time,fuel_level,warmups_since_clear,barometric_p,ambient_air_temp,cmd_throttle_act,time_with_mil_on,time_since_codes,hybrid_batt_life,fuel_rate,fault_code,verdict
2025-05-26T15:34:14.168682,89.8,127.65,37.91,68.76,2809,71.1,19.28,18.22,170.98,43.9,21728,12.12,7,85.85,13.44,40.58,4701,454197,91.08,8.5,coolant_overheat,fault
2025-05-26T15:34:14.168691,30.4,99.16,54.56,67.02,1830,49.84,14.42,32.46,177.73,20.42,31393,47.37,3,86.75,46.92,19.61,5264,551356,62.46,19.89,ambient_high,fault
2025-05-26T15:34:14.168700,83.89,93.84,50.1,53.3,3893,139.66,0.39,26.16,51.61,48.85,18411,51.04,3,101.17,13.87,47.42,4784,244068,98.7,2.9,speed_high,fault
2025-05-26T15:34:14.168711,79.26,74.58,61.9,51.29,3222,76.12,20.18,44.58,43.46,47.99,20840,25.84,47,98.95,31.56,43.27,5738,368765,97.38,48.45,fuel_rate_high,fault
2025-05-26T15:34:14.168722,22.66,79.4,32.25,66.1,5827,86.1,-4.4,31.73,73.03,43.89,13203,21.68,8,91.82,2.1,46.92,7112,339307,52.98,3.81,rpm_spike,fault
2025-05-26T15:34:14.168732,47.69,78.68,34.04,48.11,6374,89.73,-0.91,20.51,190.25,42.34,31929,94.48,41,91.35,23.29,42.96,5027,374158,61.16,12.19,rpm_spike,fault
2025-05-26T15:34:14.168741,86.41,109.31,45.66,89.66,6902,48.1,23.96,16.13,124.45,28.63,14476,95.13,40,96.31,32.47,25.03,6105,81586,61.9,19.67,rpm_spike,fault
2025-05-26T15:34:14.168750,51.26,92.16,40.61,44.97,2759,71.07,-2.97,23.98,1.01,38.32,83,89.23,3,92.72,24.3,43.01,3391,517033,94.09,7.67,air_flow_low,fault
2025-05-26T15:34:14.168760,25.16,97.57,63.83,47.69,915,24.39,4.56,48.31,24.1,15.94,11148,20.45,24,79.02,-2.0,20.35,762,354366,79.7,12.66,barometric_low,fault
2025-05-26T15:34:14.168771,43.18,101.09,68.98,54.56,1441,37.12,11.62,47.4,0.88,17.24,18449,10.09,19,89.75,-3.01,17.96,6880,514796,57.68,7.86,air_flow_low,fault
2025-05-26T15:34:14.168780,64.67,82.48,69.08,58.41,3001,74.85,-1.53,42.47,99.48,29.36,17367,24.66,5,72.56,10.5,28.07,3124,387345,59.33,1.85,barometric_low,fault
2025-05-26T15:34:14.168789,26.0,102.82,43.75,62.49,2594,60.47,24.12,35.64,115.18,35.28,25369,1.58,33,93.37,16.42,38.95,3889,600534,94.08,10.05,fuel_low,fault
2025-05-26T15:34:14.168798,88.79,92.89,35.9,86.96,2629,66.44,8.47,48.22,41.76,33.56,13886,59.29,12,87.52,11.93,38.44,3566,211727,99.86,27.74,fuel_rate_high,fault
2025-05-26T15:34:14.168808,42.83,83.22,41.05,57.49,4001,95.71,21.2,42.53,128.38,45.62,34246,3.14,50,93.39,11.58,42.1,4816,105071,96.25,11.69,fuel_low,fault
2025-05-26T15:34:14.168823,60.04,126.76,48.92,40.33,3608,94.0,7.09,36.64,139.35,42.28,26327,67.2,2,92.92,30.16,44.19,403,498302,96.04,18.04,coolant_overheat,fault
2025-05-26T15:34:14.168832,88.07,86.69,39.12,48.03,2687,70.6,17.31,66.42,70.96,42.47,27313,70.06,38,97.91,2.52,39.58,6749,426949,87.05,15.43,intake_temp_high,fault
2025-05-26T15:34:14.168843,79.59,94.44,65.17,31.74,2031,48.9,0.78,44.15,169.03,24.58,16350,2.72,2,94.13,31.72,26.63,2244,386244,91.18,10.6,fuel_low,fault
2025-05-26T15:34:14.168852,58.59,106.57,43.77,80.26,2546,63.13,2.76,44.08,27.17,100.0,1798,50.09,24,85.99,29.15,100.0,1755,232103,82.37,13.88,throttle_stuck,fault
2025-05-26T15:34:14.168861,29.26,93.33,36.93,78.05,905,27.31,1.71,36.29,189.17,17.3,18047,50.04,27,102.91,29.06,16.89,1787,489368,65.11,31.91,fuel_rate_high,fault
2025-05-26T15:34:14.168871,65.31,136.11,54.36,47.91,3266,83.29,-1.76,17.23,197.79,48.51,21308,40.55,17,90.22,23.44,52.43,2447,197509,57.5,15.54,coolant_overheat,fault
2025-05-26T15:34:14.168880,65.88,82.19,69.9,45.57,2849,72.85,7.56,28.59,16.71,40.04,12446,73.52,21,99.53,39.5,40.39,6429,498844,95.33,13.77,ambient_high,fault
2025-05-26T15:34:14.168890,71.86,107.83,59.01,63.54,3064,77.19,22.38,48.14,180.92,34.47,5852,49.72,14,82.98,24.77,32.54,6456,347411,68.58,12.13,barometric_low,fault
2025-05-26T15:34:14.168899,82.26,98.69,50.02,82.05,922,23.89,6.45,25.44,20.27,20.83,9881,1.95,8,104.85,8.71,25.7,3748,150181,65.82,14.6,fuel_low,fault
2025-05-26T15:34:14.168909,73.28,137.84,36.74,75.87,2160,55.36,9.69,41.72,26.73,17.78,28423,30.99,40,93.59,12.16,17.55,38,39557,76.69,14.88,coolant_overheat,fault
2025-05-26T15:34:14.168918,35.84,82.71,65.08,48.73,6301,58.74,-1.92,32.62,68.16,19.45,4278,74.69,2,90.96,6.63,21.73,4885,549577,66.89,17.87,rpm_spike,fault
2025-05-26T15:34:14.168927,76.84,94.72,30.76,43.46,3428,88.21,24.55,22.39,14.16,37.4,33071,91.15,10,87.46,23.44,40.32,3073,268214,88.56,49.84,fuel_rate_high,fault
2025-05-26T15:34:14.168937,46.62,82.61,51.89,58.46,1888,42.4,-0.41,39.33,129.76,24.99,19733,44.59,26,98.23,45.78,22.69,4961,143826,70.94,18.07,ambient_high,fault
2025-05-26T15:34:14.168946,38.41,98.32,50.93,42.1,2790,65.83,16.1,25.34,17.49,26.89,32529,23.98,13,64.03,14.23,24.23,104,93326,95.34,16.87,barometric_low,fault
2025-05-26T15:34:14.168955,36.18,137.04,69.55,47.76,3308,84.95,8.93,18.49,43.19,34.5,2585,29.31,18,92.2,22.07,33.76,949,99613,92.56,17.92,coolant_overheat,fault
2025-05-26T15:34:14.168965,81.49,139.63,33.72,78.9,2246,54.74,0.49,29.03,192.84,26.13,17814,64.07,24,98.8,14.13,25.34,6528,174880,55.65,14.23,coolant_overheat,fault
2025-05-26T15:34:14.168981,50.67,91.12,54.45,76.75,2709,71.84,13.34,45.19,177.19,35.57,8562,59.05,30,103.41,46.51,34.69,376,66412,63.08,6.97,ambient_high,fault
2025-05-26T15:34:14.168991,56.62,89.02,58.02,35.71,1585,44.41,14.85,23.7,75.69,25.6,25223,37.14,9,83.0,17.33,30.48,447,12210,82.17,3.98,barometric_low,fault
2025-05-26T15:34:14.169000,23.52,92.11,38.91,68.6,2715,67.8,7.1,23.22,97.23,28.72,29366,97.16,5,102.13,43.24,24.9,4074,18632,55.13,8.83,ambient_high,fault
2025-05-26T15:34:14.169009,59.36,79.26,56.18,57.37,3150,125.12,5.23,43.89,165.15,44.45,29783,89.56,21,96.2,19.79,44.18,5383,380941,85.8,3.17,speed_high,fault
2025-05-26T15:34:14.169018,27.44,106.19,65.88,59.55,1804,48.11,19.66,52.16,87.75,25.01,16665,40.52,39,88.92,-0.17,28.53,1766,479247,91.23,4.62,intake_temp_high,fault
2025-05-26T15:34:14.169028,51.54,106.7,56.34,87.37,5812,26.6,-0.96,32.46,110.77,15.08,3183,78.35,35,103.71,28.55,14.91,4164,185810,84.59,4.3,rpm_spike,fault
2025-05-26T15:34:14.169037,88.57,103.8,66.64,75.74,1676,45.73,3.21,64.24,194.39,22.95,29677,41.54,8,87.76,19.1,26.81,4196,313433,92.15,11.41,intake_temp_high,fault
2025-05-26T15:34:14.169046,44.17,89.42,56.89,88.88,3540,85.52,14.5,48.54,105.74,45.24,21127,32.61,45,87.31,39.29,45.05,4674,437757,83.71,17.98,ambient_high,fault
2025-05-26T15:34:14.169055,66.92,80.12,38.0,75.01,3334,83.59,-0.17,25.03,57.61,32.3,4065,18.81,44,100.69,47.97,32.71,2938,474579,55.12,17.49,ambient_high,fault
2025-05-26T15:34:14.169065,40.13,82.18,56.58,85.59,2451,58.65,6.63,65.1,195.41,35.01,20490,80.89,35,86.08,24.75,32.04,7117,464586,91.5,18.32,intake_temp_high,fault
2025-05-26T15:34:14.169074,32.42,91.07,57.31,41.22,5681,39.22,0.21,32.98,81.67,28.9,28082,32.95,17,96.13,0.2,29.74,2089,5919,66.53,14.48,rpm_spike,fault
2025-05-26T15:34:14.169083,66.33,102.26,49.62,64.36,2901,161.48,5.74,42.44,70.39,42.67,14415,63.48,11,95.41,26.45,39.27,4448,563123,70.17,7.64,speed_high,fault
2025-05-26T15:34:14.169093,59.29,138.23,60.09,68.96,2174,58.87,-1.56,27.11,55.67,31.8,15979,50.11,2,98.65,7.84,35.96,928,404620,62.83,14.76,coolant_overheat,fault
2025-05-26T15:34:14.169102,82.88,86.28,37.7,60.83,2839,74.02,23.45,20.86,191.69,35.92,35256,0.82,34,85.15,-2.38,37.62,6337,223530,93.25,9.06,fuel_low,fault
2025-05-26T15:34:14.169113,25.05,76.93,57.44,31.43,3280,84.42,16.51,16.33,3.16,40.91,11664,82.59,50,90.04,-2.18,44.13,2118,427433,69.4,12.97,air_flow_low,fault
2025-05-26T15:34:14.169122,72.22,98.21,31.82,80.9,6400,49.85,5.73,32.6,65.07,29.33,19749,11.01,38,86.73,25.61,28.71,3236,32316,73.7,11.14,rpm_spike,fault
2025-05-26T15:34:14.169132,82.09,76.37,68.61,82.03,2950,71.72,14.44,54.23,12.12,38.54,9265,33.32,7,85.84,17.91,37.48,4485,89261,65.23,15.22,intake_temp_high,fault
2025-05-26T15:34:14.169141,37.69,84.09,34.58,70.26,3795,91.31,12.02,57.14,152.7,39.34,35969,63.6,29,97.89,-2.07,41.05,2053,102972,59.87,12.03,intake_temp_high,fault
2025-05-26T15:34:14.169150,54.01,88.56,43.13,69.57,2222,53.41,15.8,67.56,117.7,18.1,20731,23.38,27,88.37,7.53,20.96,5834,457309,63.83,7.83,intake_temp_high,fault
2025-05-26T15:34:14.169159,62.46,131.03,63.67,81.52,1766,42.21,-0.8,33.85,60.01,22.14,5011,21.7,46,86.51,-4.25,22.21,255,424814,88.46,5.04,coolant_overheat,fault
2025-05-26T15:34:14.169169,35.63,85.15,60.89,73.99,5966,-8.1,3.73,31.26,106.98,1.45,26003,39.75,23,95.04,21.51,4.93,6607,173899,87.86,3.67,rpm_spike,fault
2025-05-26T15:34:14.169180,85.74,89.77,31.62,75.69,1555,42.6,1.95,24.25,54.46,14.22,13551,2.81,33,103.15,9.45,13.92,3724,48693,52.0,13.32,fuel_low,fault
2025-05-26T15:34:14.169189,32.17,92.48,56.15,51.92,6500,28.56,14.6,44.24,108.17,9.55,24663,56.71,14,95.33,9.12,13.22,3988,505529,94.36,1.13,rpm_spike,fault
2025-05-26T15:34:14.169197,45.36,98.46,58.69,37.1,2662,67.99,1.91,43.39,146.85,28.22,31556,22.76,43,94.58,3.43,24.84,6826,430859,51.12,37.77,fuel_rate_high,fault
2025-05-26T15:34:14.169206,84.57,103.98,50.67,54.33,6793,82.3,24.08,37.32,176.92,34.09,18576,20.8,5,89.33,19.26,33.8,3945,178852,60.97,8.8,rpm_spike,fault
2025-05-26T15:34:14.169215,43.99,89.27,48.14,65.44,2717,69.52,1.89,28.49,30.63,30.05,13261,73.8,33,102.19,15.17,29.25,1225,100976,58.87,21.17,fuel_rate_high,fault
2025-05-26T15:34:14.169224,62.24,83.44,63.1,83.82,2699,63.67,18.25,37.72,109.19,31.48,24273,17.38,2,98.95,12.16,35.87,3949,399755,67.53,22.93,fuel_rate_high,fault
2025-05-26T15:34:14.169233,81.37,103.49,46.35,41.34,3107,75.01,16.27,42.63,119.82,44.68,7722,31.91,33,85.14,21.18,46.56,2587,428705,68.11,27.61,fuel_rate_high,fault
2025-05-26T15:34:14.169242,72.85,86.71,46.53,77.03,5805,74.02,9.47,27.96,115.43,32.52,16631,69.66,19,96.55,25.97,31.5,1131,124870,87.39,9.49,rpm_spike,fault
2025-05-26T15:34:14.169251,69.48,104.87,36.43,87.87,2679,65.37,-4.84,18.19,37.61,33.69,28532,71.22,5,86.28,39.3,29.49,309,402995,96.53,8.61,ambient_high,fault
2025-05-26T15:34:14.169260,20.75,94.22,64.02,85.85,2768,71.94,10.54,21.82,158.95,29.47,33459,3.99,33,98.97,19.61,31.21,2946,250878,82.75,19.54,fuel_low,fault
2025-05-26T15:34:14.169269,71.58,85.83,32.74,35.41,2638,64.91,3.53,44.04,183.85,0.0,22812,54.19,22,104.27,6.06,0.0,1593,476849,96.49,11.92,throttle_stuck,fault
2025-05-26T15:34:14.169277,76.21,129.64,68.27,82.57,2183,50.3,19.39,35.12,141.9,21.04,24712,94.97,36,94.67,4.73,19.43,6353,481137,84.08,18.03,coolant_overheat,fault
2025-05-26T15:34:14.169286,76.01,104.81,46.5,51.19,2461,64.42,11.07,39.53,60.04,26.62,18827,71.61,5,92.98,24.95,25.04,4542,187155,73.83,28.07,fuel_rate_high,fault
2025-05-26T15:34:14.169295,71.48,90.05,64.91,42.41,3646,95.26,1.08,23.74,127.53,47.61,10223,23.97,49,87.13,49.37,49.37,5434,516596,80.69,15.52,ambient_high,fault
2025-05-26T15:34:14.169304,60.22,87.14,40.99,40.97,6536,71.78,17.93,32.89,85.6,43.85,8404,88.69,3,95.51,11.93,48.25,266,526883,67.36,17.35,rpm_spike,fault
2025-05-26T15:34:14.169313,34.75,92.72,53.24,49.53,3724,92.72,13.38,57.3,114.23,50.15,15541,6.12,17,94.43,19.52,48.81,4085,444536,60.53,14.31,intake_temp_high,fault
2025-05-26T15:34:14.169322,76.99,101.4,58.83,78.25,1789,45.45,11.66,44.97,47.25,32.31,9800,70.17,30,68.1,2.06,32.31,6958,542121,76.7,7.0,barometric_low,fault
2025-05-26T15:34:14.169336,76.97,90.07,49.06,67.79,1541,37.53,8.5,26.71,78.58,22.57,16889,10.7,22,85.4,37.62,26.25,4960,208622,78.84,13.35,ambient_high,fault
2025-05-26T15:34:14.169346,82.27,85.8,45.24,47.19,2641,67.78,13.95,63.06,41.84,33.64,22111,74.97,26,97.63,17.87,37.13,584,82954,58.1,5.34,intake_temp_high,fault
2025-05-26T15:34:14.169354,85.71,81.78,59.92,61.26,2231,54.74,8.51,20.86,172.3,35.13,8194,0.26,46,89.69,5.07,37.56,6141,83953,60.53,8.54,fuel_low,fault
2025-05-26T15:34:14.169364,25.83,86.29,40.5,39.32,3229,76.01,14.64,67.28,68.78,35.94,16213,77.67,47,90.68,20.06,32.26,6869,178895,51.43,13.61,intake_temp_high,fault
2025-05-26T15:34:14.169373,86.39,99.14,51.57,65.45,915,27.24,8.7,41.21,176.69,100.0,28506,17.84,33,97.8,16.35,100.0,3945,565883,61.36,2.7,throttle_stuck,fault
2025-05-26T15:34:14.169383,29.54,98.05,41.47,62.11,2103,47.69,15.63,32.22,153.54,24.31,19635,77.04,0,100.32,41.56,25.28,6527,7568,77.41,4.58,ambient_high,fault
2025-05-26T15:34:14.169392,25.54,110.84,55.01,61.0,2500,63.98,19.0,36.46,141.85,38.56,17816,25.96,18,76.68,16.28,36.25,1540,71789,59.12,6.5,barometric_low,fault
2025-05-26T15:34:14.169401,57.45,126.6,37.44,36.14,2345,55.51,3.08,40.03,148.15,18.14,15257,9.72,5,88.01,14.74,16.56,2552,522605,99.9,9.81,coolant_overheat,fault
2025-05-26T15:34:14.169410,52.91,74.52,37.69,80.49,3591,85.36,19.52,43.99,33.17,48.19,16315,11.78,24,100.42,44.99,50.57,274,208855,73.04,15.65,ambient_high,fault
2025-05-26T15:34:14.169419,70.98,104.59,59.79,62.97,2705,72.24,-1.34,31.84,66.77,0.0,23620,20.07,3,102.27,3.71,0.0,5184,455251,66.23,4.18,throttle_stuck,fault
2025-05-26T15:34:14.169428,68.19,99.54,36.2,76.25,2026,142.42,2.46,32.5,140.33,29.3,22178,70.62,48,97.5,-2.61,30.74,5745,562407,89.57,3.39,speed_high,fault
2025-05-26T15:34:14.169436,21.49,89.84,45.11,73.46,1425,34.12,2.52,16.38,144.26,24.89,19314,74.65,34,98.94,2.59,21.76,2848,339403,86.62,47.43,fuel_rate_high,fault
2025-05-26T15:34:14.169445,45.7,93.73,30.03,68.28,2215,51.93,6.37,21.49,13.56,21.88,23860,30.02,49,97.4,37.31,17.51,4415,406313,59.49,13.98,ambient_high,fault
2025-05-26T15:34:14.169454,23.06,105.05,67.51,40.72,2330,56.48,-4.06,18.75,46.41,20.16,2085,0.05,36,97.84,10.54,20.06,5111,268371,52.45,5.19,fuel_low,fault
2025-05-26T15:34:14.169463,64.72,88.05,44.44,74.61,3527,92.47,21.71,43.77,160.91,52.88,3820,0.4,39,90.32,-3.37,48.58,2489,81721,97.23,19.25,fuel_low,fault
2025-05-26T15:34:14.169472,86.33,104.8,52.34,63.49,6693,61.78,17.38,41.82,119.55,34.03,30062,59.15,44,98.3,30.31,30.7,1477,576680,70.08,7.41,rpm_spike,fault
2025-05-26T15:34:14.169480,42.73,139.66,44.87,75.85,3365,82.66,7.92,40.41,125.6,37.63,35758,99.19,13,92.5,17.01,40.08,2949,474379,72.37,8.54,coolant_overheat,fault
2025-05-26T15:34:14.169489,35.53,88.17,64.23,31.3,1703,47.53,19.66,39.14,62.43,19.8,33506,33.53,35,96.41,17.86,15.74,3771,372932,57.81,27.5,fuel_rate_high,fault
2025-05-26T15:34:14.169498,25.4,103.44,42.99,58.95,2473,62.54,9.65,56.96,143.54,32.65,6249,25.66,38,97.85,-3.51,35.74,3125,82289,89.01,18.52,intake_temp_high,fault
2025-05-26T15:34:14.169507,65.69,85.53,54.09,30.69,2840,74.68,18.32,28.39,9.71,44.74,2698,26.54,20,95.8,0.98,44.76,1808,160639,52.53,14.9,air_flow_low,fault
2025-05-26T15:34:14.169516,30.36,81.92,43.45,58.55,2518,58.87,17.36,34.19,59.89,28.07,26117,79.7,32,93.69,22.91,30.69,3939,586464,59.91,25.88,fuel_rate_high,fault
2025-05-26T15:34:14.169525,42.64,84.14,66.97,35.38,1526,135.98,15.15,29.82,76.18,9.25,21019,78.79,22,96.88,-4.03,7.29,2864,463690,81.16,9.37,speed_high,fault
2025-05-26T15:34:14.169534,86.43,106.99,67.07,82.13,1554,42.39,19.6,15.48,141.82,100.0,7292,10.18,19,94.0,-4.09,100.0,4407,222167,60.19,10.94,throttle_stuck,fault
2025-05-26T15:34:14.169543,83.42,73.21,51.07,45.33,713,19.79,-3.2,67.29,142.34,13.26,17778,40.78,3,94.3,32.81,8.93,5409,284489,83.15,18.34,intake_temp_high,fault
2025-05-26T15:34:14.169552,88.36,97.4,33.98,48.93,5637,103.91,21.0,33.6,45.42,46.58,32810,41.17,29,96.21,23.5,41.98,4336,319739,66.68,8.47,rpm_spike,fault
2025-05-26T15:34:14.169560,55.09,102.64,62.48,67.55,2074,53.11,21.36,46.16,164.82,21.28,1931,97.93,35,103.98,4.02,19.7,3218,143928,54.39,46.18,fuel_rate_high,fault
2025-05-26T15:34:14.169574,62.38,85.42,47.97,37.91,6943,55.16,14.57,35.34,139.97,26.11,13258,34.68,8,91.18,23.21,26.35,1107,450955,99.78,19.54,rpm_spike,fault
2025-05-26T15:34:14.169583,28.29,85.88,42.7,82.78,5978,101.42,16.81,41.79,177.23,51.85,27134,95.12,26,91.07,24.82,55.07,5217,287096,57.6,4.57,rpm_spike,fault
2025-05-26T15:34:14.169591,61.75,99.79,39.24,31.57,4805,121.3,-2.62,42.29,7.65,62.76,30720,63.17,45,97.99,2.36,61.63,3881,144192,58.19,5.3,air_flow_low,fault
2025-05-26T15:34:14.169600,73.04,95.75,32.65,85.63,3131,77.42,24.57,45.35,103.09,43.56,21292,98.88,29,102.75,12.1,46.32,4980,398851,86.01,37.81,fuel_rate_high,fault
2025-05-26T15:34:14.169611,77.89,91.78,31.7,89.75,886,25.03,10.56,28.85,149.68,100.0,25388,47.9,33,100.3,33.5,100.0,3600,417375,94.22,15.7,throttle_stuck,fault
2025-05-26T15:34:14.169619,52.45,102.23,55.84,35.43,2834,75.06,10.02,63.83,121.24,41.33,35809,90.85,8,92.86,7.94,36.58,3716,211741,94.13,2.71,intake_temp_high,fault
2025-05-26T15:34:14.169628,51.46,85.17,44.52,61.43,5896,94.47,6.52,42.69,107.22,39.71,10479,15.85,24,96.01,-3.24,36.41,2745,592960,93.57,17.39,rpm_spike,fault
2025-05-26T15:34:14.169637,51.24,109.23,55.06,37.05,3045,75.34,-1.05,22.1,128.29,33.86,16587,78.02,0,72.25,29.22,34.29,47,517437,61.89,12.19,barometric_low,fault
2025-05-26T15:34:14.169646,64.0,99.84,62.8,42.46,6976,32.23,0.55,16.93,76.31,23.76,9527,31.42,2,98.34,28.52,21.75,718,51413,55.44,19.88,rpm_spike,fault
2025-05-26T15:34:14.169655,87.64,109.37,59.97,51.61,2247,58.19,-3.92,60.54,71.34,30.54,24834,58.41,4,100.17,28.73,26.19,3856,141081,56.1,17.33,intake_temp_high,fault
2025-05-26T15:34:14.169664,64.03,92.62,69.49,59.02,1280,33.13,15.66,47.69,197.39,8.75,18821,74.32,27,74.03,7.66,9.01,5105,371042,96.36,12.67,barometric_low,fault
2025-05-26T15:34:14.169673,88.55,86.42,30.06,31.44,1870,43.55,13.76,19.13,171.13,0.0,27173,72.32,26,85.91,8.99,0.0,1739,11846,82.03,14.11,throttle_stuck,fault
2025-05-26T15:34:14.169682,43.9,106.11,58.98,66.96,2162,52.3,-4.13,21.15,72.8,16.27,22147,70.15,43,94.58,48.44,11.63,1112,504884,57.77,9.75,ambient_high,fault
2025-05-26T15:34:14.169691,59.55,99.29,57.13,63.31,1072,31.1,-4.44,35.21,1.87,6.67,23173,54.5,4,104.39,6.22,1.98,3073,560226,92.12,11.85,air_flow_low,fault
2025-05-26T15:34:14.169700,39.0,106.7,33.47,82.62,3537,86.51,6.15,44.03,67.5,50.41,34412,72.43,19,84.43,9.97,45.79,1655,97102,72.19,1.47,barometric_low,fault
2025-05-26T15:34:14.169708,42.91,102.51,60.78,35.9,2913,72.67,24.47,33.07,198.62,43.81,13447,34.48,46,85.73,10.5,47.46,948,4309,65.55,46.16,fuel_rate_high,fault
2025-05-26T15:34:14.169717,21.57,113.17,60.34,68.33,1661,37.57,1.3,22.02,64.45,24.11,34883,75.83,20,100.46,42.71,21.83,1290,286929,55.72,19.21,ambient_high,fault
2025-05-26T15:34:14.169726,39.83,103.94,39.79,34.27,2700,65.69,13.4,26.86,94.29,25.68,8524,71.91,1,94.41,22.02,21.74,440,90302,71.32,46.74,fuel_rate_high,fault
2025-05-26T15:34:14.169735,33.87,83.88,60.34,78.56,1658,40.93,-2.64,47.3,155.24,17.58,8637,36.57,5,72.7,31.79,17.26,3732,325469,84.22,14.49,barometric_low,fault
2025-05-26T15:34:14.169744,32.83,93.19,66.69,49.82,2921,77.0,20.82,26.37,102.63,33.66,4283,1.62,30,87.26,14.15,37.12,2312,365549,80.22,3.42,fuel_low,fault
2025-05-26T15:34:14.169753,52.27,90.36,53.62,44.31,2415,134.52,2.31,20.57,101.65,21.89,4329,33.7,21,89.16,22.76,21.2,3566,594764,89.37,11.35,speed_high,fault
2025-05-26T15:34:14.169763,61.73,80.65,43.02,35.86,1865,48.75,8.36,25.78,87.1,31.11,7126,15.86,43,101.28,25.85,29.9,4049,64468,54.53,47.1,fuel_rate_high,fault
2025-05-26T15:34:14.169772,47.3,94.86,53.12,41.74,6202,58.72,15.45,26.08,118.35,22.34,19958,55.47,27,99.36,31.6,27.24,4773,8513,80.57,10.7,rpm_spike,fault
2025-05-26T15:34:14.169781,88.51,103.22,34.39,46.93,4090,106.93,-4.06,30.11,8.43,43.48,20848,58.2,45,92.66,10.26,43.93,5427,181833,73.74,4.58,air_flow_low,fault
2025-05-26T15:34:14.169790,20.81,103.0,55.94,38.64,1968,47.11,21.55,38.03,5.52,31.01,8898,16.93,5,87.74,27.24,34.61,6462,446383,81.16,9.63,air_flow_low,fault
2025-05-26T15:34:14.169798,79.28,97.89,39.47,60.1,1787,41.53,7.33,34.12,79.72,100.0,2481,59.9,36,94.67,9.74,100.0,5656,83952,57.1,14.89,throttle_stuck,fault
2025-05-26T15:34:14.169808,66.46,93.71,56.75,71.04,1531,39.39,11.18,35.29,126.48,100.0,22514,64.91,34,100.57,13.75,100.0,3843,601846,86.69,9.0,throttle_stuck,fault
2025-05-26T15:34:14.169817,38.23,108.39,55.17,64.69,3110,78.75,12.19,37.97,65.43,100.0,1789,79.58,18,94.7,0.07,100.0,6420,291345,62.6,12.7,throttle_stuck,fault
2025-05-26T15:34:14.169826,51.27,95.43,62.31,45.68,2887,68.93,16.02,31.97,7.7,36.3,2168,19.36,21,104.68,33.69,37.26,6731,161638,91.88,15.3,air_flow_low,fault
2025-05-26T15:34:14.169835,44.16,105.74,55.69,75.33,2565,65.51,-1.52,20.87,0.12,26.97,19750,74.76,30,99.92,25.1,27.3,3111,409018,73.73,3.76,air_flow_low,fault
2025-05-26T15:34:14.169844,22.87,90.18,66.71,68.25,3283,165.39,23.69,30.11,184.43,51.17,17864,69.87,21,90.41,27.09,48.72,4785,410154,73.06,13.83,speed_high,fault
2025-05-26T15:34:14.169854,58.33,91.52,56.91,79.9,2052,177.28,-4.64,18.42,29.74,28.65,29225,22.09,22,89.39,6.33,25.59,194,96407,52.84,12.29,speed_high,fault
2025-05-26T15:34:14.169863,65.95,83.03,66.0,63.96,1688,38.4,24.01,55.15,142.17,26.33,16602,17.34,18,94.34,32.45,27.72,2264,447724,84.61,13.68,intake_temp_high,fault
2025-05-26T15:34:14.169872,38.08,87.09,62.51,40.68,2623,61.22,-2.92,49.28,48.13,28.38,25731,99.62,11,79.32,-0.66,28.79,3532,228994,80.7,3.02,barometric_low,fault
2025-05-26T15:34:14.169881,82.76,97.35,35.95,68.42,2748,69.41,22.99,38.26,60.62,29.72,21615,2.16,25,96.49,15.62,34.12,4019,501365,71.8,17.04,fuel_low,fault
2025-05-26T15:34:14.169890,85.45,139.35,44.36,70.91,4485,115.33,7.02,37.13,192.18,57.31,5941,58.89,23,95.69,33.44,53.11,3765,304043,82.39,4.36,coolant_overheat,fault
2025-05-26T15:34:14.169899,54.06,120.74,65.41,56.28,2141,52.44,0.68,16.25,14.82,18.35,15629,70.44,31,92.78,26.71,19.79,4093,559876,98.25,16.42,coolant_overheat,fault
2025-05-26T15:34:14.169908,66.71,123.44,48.33,70.68,3822,90.98,21.23,20.21,120.08,37.85,4720,81.67,2,99.71,14.56,33.05,5065,48026,62.13,13.33,coolant_overheat,fault
2025-05-26T15:34:14.169917,61.37,97.65,62.71,36.38,3152,81.74,9.91,42.97,51.91,39.99,13280,21.22,27,91.75,37.06,42.37,3293,339984,56.04,14.0,ambient_high,fault
2025-05-26T15:34:14.169926,28.45,120.14,35.65,54.91,3233,83.49,15.89,34.37,93.35,43.61,2667,36.87,8,87.0,28.89,44.73,6370,165416,50.78,10.25,coolant_overheat,fault
2025-05-26T15:34:14.169935,75.46,87.99,49.04,37.61,3620,91.45,-0.71,58.38,95.58,41.4,15679,70.88,11,97.21,-3.5,38.2,4095,92296,81.36,15.87,intake_temp_high,fault
2025-05-26T15:34:14.169945,80.39,121.08,69.47,60.45,2011,55.16,8.93,36.93,49.54,37.12,3477,63.8,12,87.25,0.97,40.55,3886,521682,58.82,13.73,coolant_overheat,fault
2025-05-26T15:34:14.169953,51.72,100.17,34.18,33.15,2139,50.99,11.12,54.6,15.52,27.83,33744,89.56,7,86.42,4.41,27.28,4749,341806,70.95,15.19,intake_temp_high,fault
2025-05-26T15:34:14.169964,82.4,99.59,32.94,65.11,5665,70.94,-3.37,30.26,51.07,33.72,29818,24.0,11,92.75,0.46,35.92,5177,376009,98.78,4.84,rpm_spike,fault
